year,month,state,monthNum_1,fatalities,name,year_2,month_2,state_2,monthNum_2,fatalitiesNonCovid,year,month,state,monthNum,covidFatalities
2018,Feb.18,NM,1,4,NM_Feb 2018,2018,Feb.18,NM,1,4,,,,,
2018,Feb.18,NY,1,2,NY_Feb 2018,2018,Feb.18,NY,1,2,,,,,
2018,Feb.18,VA,1,3,VA_Feb 2018,2018,Feb.18,VA,1,3,,,,,
2018,Feb.18,GA,1,1,GA_Feb 2018,2018,Feb.18,GA,1,1,,,,,
2018,Feb.18,VT,1,1,VT_Feb 2018,2018,Feb.18,VT,1,1,,,,,
2018,Feb.18,IA,1,1,IA_Feb 2018,2018,Feb.18,IA,1,1,,,,,
2018,Feb.18,HI,1,1,HI_Feb 2018,2018,Feb.18,HI,1,1,,,,,
2018,Feb.18,SC,1,1,SC_Feb 2018,2018,Feb.18,SC,1,1,,,,,
2018,Feb.18,ND,1,1,ND_Feb 2018,2018,Feb.18,ND,1,1,,,,,
2018,Feb.18,MT,1,1,MT_Feb 2018,2018,Feb.18,MT,1,1,,,,,
2018,Jan.18,CA,0,7,CA_Jan 2018,2018,Jan.18,CA,0,7,,,,,
2018,Jan.18,KS,0,3,KS_Jan 2018,2018,Jan.18,KS,0,3,,,,,
2018,Jan.18,GA,0,2,GA_Jan 2018,2018,Jan.18,GA,0,2,,,,,
2018,Jan.18,TX,0,15,TX_Jan 2018,2018,Jan.18,TX,0,15,,,,,
2018,Jan.18,PA,0,4,PA_Jan 2018,2018,Jan.18,PA,0,4,,,,,
2018,Jan.18,VA,0,2,VA_Jan 2018,2018,Jan.18,VA,0,2,,,,,
2018,Jan.18,OK,0,3,OK_Jan 2018,2018,Jan.18,OK,0,3,,,,,
2018,Jan.18,PR,0,1,PR_Jan 2018,2018,Jan.18,PR,0,1,,,,,
2018,Jan.18,FL,0,5,FL_Jan 2018,2018,Jan.18,FL,0,5,,,,,
2018,Jan.18,NE,0,2,NE_Jan 2018,2018,Jan.18,NE,0,2,,,,,
2018,Jan.18,MN,0,3,MN_Jan 2018,2018,Jan.18,MN,0,3,,,,,
2018,Jan.18,TN,0,2,TN_Jan 2018,2018,Jan.18,TN,0,2,,,,,
2018,Jan.18,AL,0,1,AL_Jan 2018,2018,Jan.18,AL,0,1,,,,,
2018,Jan.18,MD,0,1,MD_Jan 2018,2018,Jan.18,MD,0,1,,,,,
2018,Jan.18,OH,0,2,OH_Jan 2018,2018,Jan.18,OH,0,2,,,,,
2018,Jan.18,NC,0,5,NC_Jan 2018,2018,Jan.18,NC,0,5,,,,,
2018,Jan.18,LA,0,2,LA_Jan 2018,2018,Jan.18,LA,0,2,,,,,
2018,Jan.18,NV,0,1,NV_Jan 2018,2018,Jan.18,NV,0,1,,,,,
2018,Jan.18,NY,0,1,NY_Jan 2018,2018,Jan.18,NY,0,1,,,,,
2018,Jan.18,MT,0,1,MT_Jan 2018,2018,Jan.18,MT,0,1,,,,,
2018,Jan.18,CO,0,1,CO_Jan 2018,2018,Jan.18,CO,0,1,,,,,
2018,Jan.18,IN,0,1,IN_Jan 2018,2018,Jan.18,IN,0,1,,,,,
2018,Jan.18,NJ,0,1,NJ_Jan 2018,2018,Jan.18,NJ,0,1,,,,,
2018,Jan.18,MA,0,1,MA_Jan 2018,2018,Jan.18,MA,0,1,,,,,
2018,Jan.18,WI,0,2,WI_Jan 2018,2018,Jan.18,WI,0,2,,,,,
2018,Jan.18,ND,0,1,ND_Jan 2018,2018,Jan.18,ND,0,1,,,,,
2018,Jan.18,IA,0,1,IA_Jan 2018,2018,Jan.18,IA,0,1,,,,,
2018,Jan.18,AR,0,1,AR_Jan 2018,2018,Jan.18,AR,0,1,,,,,
2018,Jan.18,MI,0,1,MI_Jan 2018,2018,Jan.18,MI,0,1,,,,,
2018,Jan.18,SD,0,1,SD_Jan 2018,2018,Jan.18,SD,0,1,,,,,
2018,Jan.18,WV,0,1,WV_Jan 2018,2018,Jan.18,WV,0,1,,,,,
2017,Dec.17,OK,11,5,OK_Dec 2017,2017,Dec.17,OK,11,5,,,,,
2017,Dec.17,CA,11,11,CA_Dec 2017,2017,Dec.17,CA,11,11,,,,,
2017,Dec.17,NC,11,5,NC_Dec 2017,2017,Dec.17,NC,11,5,,,,,
2017,Dec.17,MA,11,2,MA_Dec 2017,2017,Dec.17,MA,11,2,,,,,
2017,Dec.17,NH,11,2,NH_Dec 2017,2017,Dec.17,NH,11,2,,,,,
2017,Dec.17,FL,11,7,FL_Dec 2017,2017,Dec.17,FL,11,7,,,,,
2017,Dec.17,OH,11,4,OH_Dec 2017,2017,Dec.17,OH,11,4,,,,,
2017,Dec.17,WI,11,5,WI_Dec 2017,2017,Dec.17,WI,11,5,,,,,
2017,Dec.17,WV,11,1,WV_Dec 2017,2017,Dec.17,WV,11,1,,,,,
2017,Dec.17,CO,11,2,CO_Dec 2017,2017,Dec.17,CO,11,2,,,,,
2017,Dec.17,TX,11,11,TX_Dec 2017,2017,Dec.17,TX,11,11,,,,,
2017,Dec.17,KY,11,5,KY_Dec 2017,2017,Dec.17,KY,11,5,,,,,
2017,Dec.17,MI,11,4,MI_Dec 2017,2017,Dec.17,MI,11,4,,,,,
2017,Dec.17,LA,11,2,LA_Dec 2017,2017,Dec.17,LA,11,2,,,,,
2017,Dec.17,AL,11,2,AL_Dec 2017,2017,Dec.17,AL,11,2,,,,,
2017,Dec.17,IL,11,2,IL_Dec 2017,2017,Dec.17,IL,11,2,,,,,
2017,Dec.17,GA,11,3,GA_Dec 2017,2017,Dec.17,GA,11,3,,,,,
2017,Dec.17,PA,11,4,PA_Dec 2017,2017,Dec.17,PA,11,4,,,,,
2017,Dec.17,KS,11,2,KS_Dec 2017,2017,Dec.17,KS,11,2,,,,,
2017,Dec.17,UT,11,2,UT_Dec 2017,2017,Dec.17,UT,11,2,,,,,
2017,Dec.17,NY,11,2,NY_Dec 2017,2017,Dec.17,NY,11,2,,,,,
2017,Dec.17,VT,11,2,VT_Dec 2017,2017,Dec.17,VT,11,2,,,,,
2017,Dec.17,OR,11,2,OR_Dec 2017,2017,Dec.17,OR,11,2,,,,,
2017,Dec.17,MS,11,1,MS_Dec 2017,2017,Dec.17,MS,11,1,,,,,
2017,Dec.17,SC,11,2,SC_Dec 2017,2017,Dec.17,SC,11,2,,,,,
2017,Dec.17,VA,11,1,VA_Dec 2017,2017,Dec.17,VA,11,1,,,,,
2017,Dec.17,CT,11,1,CT_Dec 2017,2017,Dec.17,CT,11,1,,,,,
2017,Dec.17,MD,11,1,MD_Dec 2017,2017,Dec.17,MD,11,1,,,,,
2017,Dec.17,IN,11,1,IN_Dec 2017,2017,Dec.17,IN,11,1,,,,,
2017,Dec.17,IA,11,3,IA_Dec 2017,2017,Dec.17,IA,11,3,,,,,
2017,Dec.17,NJ,11,1,NJ_Dec 2017,2017,Dec.17,NJ,11,1,,,,,
2017,Dec.17,NE,11,1,NE_Dec 2017,2017,Dec.17,NE,11,1,,,,,
2017,Dec.17,WA,11,1,WA_Dec 2017,2017,Dec.17,WA,11,1,,,,,
2017,Dec.17,MN,11,1,MN_Dec 2017,2017,Dec.17,MN,11,1,,,,,
2017,Dec.17,ME,11,1,ME_Dec 2017,2017,Dec.17,ME,11,1,,,,,
2017,Dec.17,MO,11,1,MO_Dec 2017,2017,Dec.17,MO,11,1,,,,,
2017,Nov.17,PA,10,2,PA_Nov 2017,2017,Nov.17,PA,10,2,,,,,
2017,Nov.17,MN,10,5,MN_Nov 2017,2017,Nov.17,MN,10,5,,,,,
2017,Nov.17,AR,10,2,AR_Nov 2017,2017,Nov.17,AR,10,2,,,,,
2017,Nov.17,NJ,10,4,NJ_Nov 2017,2017,Nov.17,NJ,10,4,,,,,
2017,Nov.17,MO,10,1,MO_Nov 2017,2017,Nov.17,MO,10,1,,,,,
2017,Nov.17,DC,10,1,DC_Nov 2017,2017,Nov.17,DC,10,1,,,,,
2017,Nov.17,MI,10,4,MI_Nov 2017,2017,Nov.17,MI,10,4,,,,,
2017,Nov.17,OH,10,9,OH_Nov 2017,2017,Nov.17,OH,10,9,,,,,
2017,Nov.17,NY,10,8,NY_Nov 2017,2017,Nov.17,NY,10,8,,,,,
2017,Nov.17,AL,10,4,AL_Nov 2017,2017,Nov.17,AL,10,4,,,,,
2017,Nov.17,SC,10,1,SC_Nov 2017,2017,Nov.17,SC,10,1,,,,,
2017,Nov.17,WV,10,3,WV_Nov 2017,2017,Nov.17,WV,10,3,,,,,
2017,Nov.17,TX,10,20,TX_Nov 2017,2017,Nov.17,TX,10,20,,,,,
2017,Nov.17,WI,10,2,WI_Nov 2017,2017,Nov.17,WI,10,2,,,,,
2017,Nov.17,NH,10,2,NH_Nov 2017,2017,Nov.17,NH,10,2,,,,,
2017,Nov.17,NC,10,6,NC_Nov 2017,2017,Nov.17,NC,10,6,,,,,
2017,Nov.17,OK,10,3,OK_Nov 2017,2017,Nov.17,OK,10,3,,,,,
2017,Nov.17,TN,10,3,TN_Nov 2017,2017,Nov.17,TN,10,3,,,,,
2017,Nov.17,KS,10,3,KS_Nov 2017,2017,Nov.17,KS,10,3,,,,,
2017,Nov.17,IN,10,2,IN_Nov 2017,2017,Nov.17,IN,10,2,,,,,
2017,Nov.17,FL,10,7,FL_Nov 2017,2017,Nov.17,FL,10,7,,,,,
2017,Nov.17,OR,10,4,OR_Nov 2017,2017,Nov.17,OR,10,4,,,,,
2017,Nov.17,MT,10,1,MT_Nov 2017,2017,Nov.17,MT,10,1,,,,,
2017,Nov.17,NV,10,1,NV_Nov 2017,2017,Nov.17,NV,10,1,,,,,
2017,Nov.17,CO,10,2,CO_Nov 2017,2017,Nov.17,CO,10,2,,,,,
2017,Nov.17,KY,10,1,KY_Nov 2017,2017,Nov.17,KY,10,1,,,,,
2017,Nov.17,VA,10,1,VA_Nov 2017,2017,Nov.17,VA,10,1,,,,,
2017,Nov.17,IL,10,2,IL_Nov 2017,2017,Nov.17,IL,10,2,,,,,
2017,Nov.17,CA,10,4,CA_Nov 2017,2017,Nov.17,CA,10,4,,,,,
2017,Nov.17,AZ,10,3,AZ_Nov 2017,2017,Nov.17,AZ,10,3,,,,,
2017,Nov.17,MS,10,1,MS_Nov 2017,2017,Nov.17,MS,10,1,,,,,
2017,Oct.17,IL,9,7,IL_Oct 2017,2017,Oct.17,IL,9,7,,,,,
2017,Oct.17,PA,9,4,PA_Oct 2017,2017,Oct.17,PA,9,4,,,,,
2017,Oct.17,OH,9,9,OH_Oct 2017,2017,Oct.17,OH,9,9,,,,,
2017,Oct.17,GA,9,7,GA_Oct 2017,2017,Oct.17,GA,9,7,,,,,
2017,Oct.17,NM,9,1,NM_Oct 2017,2017,Oct.17,NM,9,1,,,,,
2017,Oct.17,AL,9,1,AL_Oct 2017,2017,Oct.17,AL,9,1,,,,,
2017,Oct.17,DE,9,1,DE_Oct 2017,2017,Oct.17,DE,9,1,,,,,
2017,Oct.17,AS,9,1,AS_Oct 2017,2017,Oct.17,AS,9,1,,,,,
2017,Oct.17,MI,9,6,MI_Oct 2017,2017,Oct.17,MI,9,6,,,,,
2017,Oct.17,SD,9,2,SD_Oct 2017,2017,Oct.17,SD,9,2,,,,,
2017,Oct.17,LA,9,2,LA_Oct 2017,2017,Oct.17,LA,9,2,,,,,
2017,Oct.17,ME,9,1,ME_Oct 2017,2017,Oct.17,ME,9,1,,,,,
2017,Oct.17,TN,9,1,TN_Oct 2017,2017,Oct.17,TN,9,1,,,,,
2021,Mar.21,AK,2,1,AK_Mar 2021,2021,Mar.21,AK,2,1,,,,,
2017,Oct.17,MN,9,5,MN_Oct 2017,2017,Oct.17,MN,9,5,,,,,
2017,Oct.17,NC,9,2,NC_Oct 2017,2017,Oct.17,NC,9,2,,,,,
2017,Oct.17,FL,9,10,FL_Oct 2017,2017,Oct.17,FL,9,10,,,,,
2017,Oct.17,SC,9,4,SC_Oct 2017,2017,Oct.17,SC,9,4,,,,,
2017,Oct.17,CA,9,9,CA_Oct 2017,2017,Oct.17,CA,9,9,,,,,
2017,Oct.17,WI,9,5,WI_Oct 2017,2017,Oct.17,WI,9,5,,,,,
2017,Oct.17,GU,9,1,GU_Oct 2017,2017,Oct.17,GU,9,1,,,,,
2017,Oct.17,NJ,9,4,NJ_Oct 2017,2017,Oct.17,NJ,9,4,,,,,
2017,Oct.17,AZ,9,1,AZ_Oct 2017,2017,Oct.17,AZ,9,1,,,,,
2017,Oct.17,UT,9,5,UT_Oct 2017,2017,Oct.17,UT,9,5,,,,,
2017,Oct.17,IN,9,4,IN_Oct 2017,2017,Oct.17,IN,9,4,,,,,
2017,Oct.17,VA,9,2,VA_Oct 2017,2017,Oct.17,VA,9,2,,,,,
2017,Oct.17,TX,9,15,TX_Oct 2017,2017,Oct.17,TX,9,15,,,,,
2017,Oct.17,MD,9,1,MD_Oct 2017,2017,Oct.17,MD,9,1,,,,,
2017,Oct.17,ND,9,1,ND_Oct 2017,2017,Oct.17,ND,9,1,,,,,
2017,Oct.17,NY,9,4,NY_Oct 2017,2017,Oct.17,NY,9,4,,,,,
2017,Oct.17,KS,9,1,KS_Oct 2017,2017,Oct.17,KS,9,1,,,,,
2017,Oct.17,WY,9,1,WY_Oct 2017,2017,Oct.17,WY,9,1,,,,,
2017,Oct.17,OK,9,1,OK_Oct 2017,2017,Oct.17,OK,9,1,,,,,
2017,Oct.17,OR,9,1,OR_Oct 2017,2017,Oct.17,OR,9,1,,,,,
2017,Oct.17,MA,9,1,MA_Oct 2017,2017,Oct.17,MA,9,1,,,,,
2017,Oct.17,HI,9,1,HI_Oct 2017,2017,Oct.17,HI,9,1,,,,,
2017,Oct.17,KY,9,1,KY_Oct 2017,2017,Oct.17,KY,9,1,,,,,
2017,Oct.17,CO,9,1,CO_Oct 2017,2017,Oct.17,CO,9,1,,,,,
2017,Sep.17,FL,8,8,FL_Sep 2017,2017,Sep.17,FL,8,8,,,,,
2017,Sep.17,NY,8,4,NY_Sep 2017,2017,Sep.17,NY,8,4,,,,,
2017,Sep.17,MI,8,4,MI_Sep 2017,2017,Sep.17,MI,8,4,,,,,
2017,Sep.17,CA,8,6,CA_Sep 2017,2017,Sep.17,CA,8,6,,,,,
2017,Sep.17,TX,8,20,TX_Sep 2017,2017,Sep.17,TX,8,20,,,,,
2017,Sep.17,TN,8,4,TN_Sep 2017,2017,Sep.17,TN,8,4,,,,,
2017,Sep.17,GA,8,7,GA_Sep 2017,2017,Sep.17,GA,8,7,,,,,
2017,Sep.17,VA,8,2,VA_Sep 2017,2017,Sep.17,VA,8,2,,,,,
2017,Sep.17,WV,8,1,WV_Sep 2017,2017,Sep.17,WV,8,1,,,,,
2017,Sep.17,ID,8,3,ID_Sep 2017,2017,Sep.17,ID,8,3,,,,,
2017,Sep.17,KY,8,1,KY_Sep 2017,2017,Sep.17,KY,8,1,,,,,
2017,Sep.17,NE,8,2,NE_Sep 2017,2017,Sep.17,NE,8,2,,,,,
2017,Sep.17,NV,8,1,NV_Sep 2017,2017,Sep.17,NV,8,1,,,,,
2017,Sep.17,MD,8,3,MD_Sep 2017,2017,Sep.17,MD,8,3,,,,,
2017,Sep.17,AL,8,5,AL_Sep 2017,2017,Sep.17,AL,8,5,,,,,
2017,Sep.17,PR,8,1,PR_Sep 2017,2017,Sep.17,PR,8,1,,,,,
2017,Sep.17,OK,8,2,OK_Sep 2017,2017,Sep.17,OK,8,2,,,,,
2017,Sep.17,IN,8,4,IN_Sep 2017,2017,Sep.17,IN,8,4,,,,,
2017,Sep.17,NM,8,2,NM_Sep 2017,2017,Sep.17,NM,8,2,,,,,
2017,Sep.17,VT,8,2,VT_Sep 2017,2017,Sep.17,VT,8,2,,,,,
2017,Sep.17,NC,8,1,NC_Sep 2017,2017,Sep.17,NC,8,1,,,,,
2017,Sep.17,AR,8,2,AR_Sep 2017,2017,Sep.17,AR,8,2,,,,,
2017,Sep.17,IL,8,6,IL_Sep 2017,2017,Sep.17,IL,8,6,,,,,
2017,Sep.17,PA,8,6,PA_Sep 2017,2017,Sep.17,PA,8,6,,,,,
2017,Sep.17,LA,8,3,LA_Sep 2017,2017,Sep.17,LA,8,3,,,,,
2017,Sep.17,OR,8,2,OR_Sep 2017,2017,Sep.17,OR,8,2,,,,,
2017,Sep.17,WY,8,1,WY_Sep 2017,2017,Sep.17,WY,8,1,,,,,
2017,Sep.17,IA,8,1,IA_Sep 2017,2017,Sep.17,IA,8,1,,,,,
2017,Sep.17,OH,8,1,OH_Sep 2017,2017,Sep.17,OH,8,1,,,,,
2017,Sep.17,NJ,8,1,NJ_Sep 2017,2017,Sep.17,NJ,8,1,,,,,
2017,Sep.17,KS,8,2,KS_Sep 2017,2017,Sep.17,KS,8,2,,,,,
2017,Sep.17,VI,8,1,VI_Sep 2017,2017,Sep.17,VI,8,1,,,,,
2017,Sep.17,MS,8,2,MS_Sep 2017,2017,Sep.17,MS,8,2,,,,,
2017,Sep.17,MN,8,1,MN_Sep 2017,2017,Sep.17,MN,8,1,,,,,
2017,Sep.17,UT,8,1,UT_Sep 2017,2017,Sep.17,UT,8,1,,,,,
2017,Sep.17,MO,8,2,MO_Sep 2017,2017,Sep.17,MO,8,2,,,,,
2017,Sep.17,WI,8,1,WI_Sep 2017,2017,Sep.17,WI,8,1,,,,,
2017,Sep.17,ND,8,1,ND_Sep 2017,2017,Sep.17,ND,8,1,,,,,
2017,Aug.17,CA,7,9,CA_Aug 2017,2017,Aug.17,CA,7,9,,,,,
2017,Aug.17,TX,7,21,TX_Aug 2017,2017,Aug.17,TX,7,21,,,,,
2017,Aug.17,NY,7,9,NY_Aug 2017,2017,Aug.17,NY,7,9,,,,,
2017,Aug.17,VA,7,5,VA_Aug 2017,2017,Aug.17,VA,7,5,,,,,
2017,Aug.17,PA,7,3,PA_Aug 2017,2017,Aug.17,PA,7,3,,,,,
2017,Aug.17,KS,7,2,KS_Aug 2017,2017,Aug.17,KS,7,2,,,,,
2017,Aug.17,OH,7,6,OH_Aug 2017,2017,Aug.17,OH,7,6,,,,,
2017,Aug.17,GA,7,7,GA_Aug 2017,2017,Aug.17,GA,7,7,,,,,
2017,Aug.17,FL,7,9,FL_Aug 2017,2017,Aug.17,FL,7,9,,,,,
2017,Aug.17,KY,7,1,KY_Aug 2017,2017,Aug.17,KY,7,1,,,,,
2017,Aug.17,IN,7,1,IN_Aug 2017,2017,Aug.17,IN,7,1,,,,,
2017,Aug.17,DC,7,1,DC_Aug 2017,2017,Aug.17,DC,7,1,,,,,
2017,Aug.17,NC,7,4,NC_Aug 2017,2017,Aug.17,NC,7,4,,,,,
2017,Aug.17,CO,7,1,CO_Aug 2017,2017,Aug.17,CO,7,1,,,,,
2017,Aug.17,CT,7,1,CT_Aug 2017,2017,Aug.17,CT,7,1,,,,,
2017,Aug.17,MS,7,1,MS_Aug 2017,2017,Aug.17,MS,7,1,,,,,
2017,Aug.17,IA,7,3,IA_Aug 2017,2017,Aug.17,IA,7,3,,,,,
2017,Aug.17,OR,7,5,OR_Aug 2017,2017,Aug.17,OR,7,5,,,,,
2017,Aug.17,TN,7,3,TN_Aug 2017,2017,Aug.17,TN,7,3,,,,,
2017,Aug.17,SC,7,2,SC_Aug 2017,2017,Aug.17,SC,7,2,,,,,
2017,Aug.17,LA,7,2,LA_Aug 2017,2017,Aug.17,LA,7,2,,,,,
2017,Aug.17,AL,7,2,AL_Aug 2017,2017,Aug.17,AL,7,2,,,,,
2017,Aug.17,WI,7,1,WI_Aug 2017,2017,Aug.17,WI,7,1,,,,,
2017,Aug.17,IL,7,4,IL_Aug 2017,2017,Aug.17,IL,7,4,,,,,
2017,Aug.17,ID,7,2,ID_Aug 2017,2017,Aug.17,ID,7,2,,,,,
2017,Aug.17,MD,7,4,MD_Aug 2017,2017,Aug.17,MD,7,4,,,,,
2017,Aug.17,VT,7,1,VT_Aug 2017,2017,Aug.17,VT,7,1,,,,,
2017,Aug.17,RI,7,1,RI_Aug 2017,2017,Aug.17,RI,7,1,,,,,
2017,Aug.17,MA,7,2,MA_Aug 2017,2017,Aug.17,MA,7,2,,,,,
2017,Aug.17,OK,7,1,OK_Aug 2017,2017,Aug.17,OK,7,1,,,,,
2017,Aug.17,MI,7,4,MI_Aug 2017,2017,Aug.17,MI,7,4,,,,,
2017,Aug.17,NH,7,1,NH_Aug 2017,2017,Aug.17,NH,7,1,,,,,
2017,Aug.17,MN,7,2,MN_Aug 2017,2017,Aug.17,MN,7,2,,,,,
2017,Aug.17,MO,7,1,MO_Aug 2017,2017,Aug.17,MO,7,1,,,,,
2017,Aug.17,MT,7,1,MT_Aug 2017,2017,Aug.17,MT,7,1,,,,,
2017,Aug.17,AZ,7,1,AZ_Aug 2017,2017,Aug.17,AZ,7,1,,,,,
2017,Jul.17,DE,6,1,DE_Jul 2017,2017,Jul.17,DE,6,1,,,,,
2017,Jul.17,MN,6,3,MN_Jul 2017,2017,Jul.17,MN,6,3,,,,,
2017,Jul.17,OK,6,3,OK_Jul 2017,2017,Jul.17,OK,6,3,,,,,
2017,Jul.17,NY,6,5,NY_Jul 2017,2017,Jul.17,NY,6,5,,,,,
2017,Jul.17,OH,6,4,OH_Jul 2017,2017,Jul.17,OH,6,4,,,,,
2017,Jul.17,ND,6,2,ND_Jul 2017,2017,Jul.17,ND,6,2,,,,,
2017,Jul.17,AL,6,3,AL_Jul 2017,2017,Jul.17,AL,6,3,,,,,
2017,Jul.17,MI,6,6,MI_Jul 2017,2017,Jul.17,MI,6,6,,,,,
2017,Jul.17,OR,6,5,OR_Jul 2017,2017,Jul.17,OR,6,5,,,,,
2017,Jul.17,TX,6,12,TX_Jul 2017,2017,Jul.17,TX,6,12,,,,,
2017,Jul.17,PA,6,7,PA_Jul 2017,2017,Jul.17,PA,6,7,,,,,
2017,Jul.17,AR,6,1,AR_Jul 2017,2017,Jul.17,AR,6,1,,,,,
2017,Jul.17,NJ,6,2,NJ_Jul 2017,2017,Jul.17,NJ,6,2,,,,,
2017,Jul.17,FL,6,2,FL_Jul 2017,2017,Jul.17,FL,6,2,,,,,
2017,Jul.17,ME,6,1,ME_Jul 2017,2017,Jul.17,ME,6,1,,,,,
2017,Jul.17,IL,6,4,IL_Jul 2017,2017,Jul.17,IL,6,4,,,,,
2017,Jul.17,TN,6,3,TN_Jul 2017,2017,Jul.17,TN,6,3,,,,,
2017,Jul.17,IA,6,1,IA_Jul 2017,2017,Jul.17,IA,6,1,,,,,
2017,Jul.17,GA,6,5,GA_Jul 2017,2017,Jul.17,GA,6,5,,,,,
2017,Jul.17,MD,6,2,MD_Jul 2017,2017,Jul.17,MD,6,2,,,,,
2017,Jul.17,VA,6,6,VA_Jul 2017,2017,Jul.17,VA,6,6,,,,,
2017,Jul.17,MT,6,1,MT_Jul 2017,2017,Jul.17,MT,6,1,,,,,
2017,Jul.17,AZ,6,1,AZ_Jul 2017,2017,Jul.17,AZ,6,1,,,,,
2017,Jul.17,LA,6,1,LA_Jul 2017,2017,Jul.17,LA,6,1,,,,,
2017,Jul.17,CO,6,1,CO_Jul 2017,2017,Jul.17,CO,6,1,,,,,
2017,Jul.17,CT,6,1,CT_Jul 2017,2017,Jul.17,CT,6,1,,,,,
2017,Jul.17,WV,6,2,WV_Jul 2017,2017,Jul.17,WV,6,2,,,,,
2017,Jul.17,MA,6,1,MA_Jul 2017,2017,Jul.17,MA,6,1,,,,,
2017,Jul.17,CA,6,7,CA_Jul 2017,2017,Jul.17,CA,6,7,,,,,
2017,Jul.17,KS,6,1,KS_Jul 2017,2017,Jul.17,KS,6,1,,,,,
2017,Jul.17,MP,6,1,MP_Jul 2017,2017,Jul.17,MP,6,1,,,,,
2017,Jul.17,WI,6,1,WI_Jul 2017,2017,Jul.17,WI,6,1,,,,,
2017,Jul.17,IN,6,1,IN_Jul 2017,2017,Jul.17,IN,6,1,,,,,
2017,Jul.17,PR,6,1,PR_Jul 2017,2017,Jul.17,PR,6,1,,,,,
2017,Jul.17,NC,6,1,NC_Jul 2017,2017,Jul.17,NC,6,1,,,,,
2017,Jun.17,WI,5,2,WI_Jun 2017,2017,Jun.17,WI,5,2,,,,,
2017,Jun.17,TX,5,19,TX_Jun 2017,2017,Jun.17,TX,5,19,,,,,
2017,Jun.17,FL,5,14,FL_Jun 2017,2017,Jun.17,FL,5,14,,,,,
2017,Jun.17,CA,5,10,CA_Jun 2017,2017,Jun.17,CA,5,10,,,,,
2017,Jun.17,TN,5,3,TN_Jun 2017,2017,Jun.17,TN,5,3,,,,,
2017,Jun.17,IL,5,4,IL_Jun 2017,2017,Jun.17,IL,5,4,,,,,
2017,Jun.17,MI,5,2,MI_Jun 2017,2017,Jun.17,MI,5,2,,,,,
2017,Jun.17,NY,5,6,NY_Jun 2017,2017,Jun.17,NY,5,6,,,,,
2017,Jun.17,CO,5,6,CO_Jun 2017,2017,Jun.17,CO,5,6,,,,,
2017,Jun.17,OR,5,2,OR_Jun 2017,2017,Jun.17,OR,5,2,,,,,
2017,Jun.17,LA,5,2,LA_Jun 2017,2017,Jun.17,LA,5,2,,,,,
2017,Jun.17,PA,5,2,PA_Jun 2017,2017,Jun.17,PA,5,2,,,,,
2017,Jun.17,WY,5,2,WY_Jun 2017,2017,Jun.17,WY,5,2,,,,,
2017,Jun.17,IN,5,1,IN_Jun 2017,2017,Jun.17,IN,5,1,,,,,
2017,Jun.17,WV,5,1,WV_Jun 2017,2017,Jun.17,WV,5,1,,,,,
2017,Jun.17,MD,5,1,MD_Jun 2017,2017,Jun.17,MD,5,1,,,,,
2017,Jun.17,OH,5,2,OH_Jun 2017,2017,Jun.17,OH,5,2,,,,,
2017,Jun.17,GA,5,3,GA_Jun 2017,2017,Jun.17,GA,5,3,,,,,
2021,Oct.21,AK,9,1,AK_Oct 2021,,,,,,2021,Oct.21,AK,9,1
2017,Jun.17,UT,5,1,UT_Jun 2017,2017,Jun.17,UT,5,1,,,,,
2017,Jun.17,VA,5,2,VA_Jun 2017,2017,Jun.17,VA,5,2,,,,,
2017,Jun.17,MA,5,1,MA_Jun 2017,2017,Jun.17,MA,5,1,,,,,
2017,Jun.17,NV,5,1,NV_Jun 2017,2017,Jun.17,NV,5,1,,,,,
2017,Jun.17,OK,5,2,OK_Jun 2017,2017,Jun.17,OK,5,2,,,,,
2017,Jun.17,MS,5,2,MS_Jun 2017,2017,Jun.17,MS,5,2,,,,,
2017,Jun.17,SC,5,3,SC_Jun 2017,2017,Jun.17,SC,5,3,,,,,
2017,Jun.17,IA,5,1,IA_Jun 2017,2017,Jun.17,IA,5,1,,,,,
2017,Jun.17,NJ,5,4,NJ_Jun 2017,2017,Jun.17,NJ,5,4,,,,,
2017,Jun.17,AL,5,1,AL_Jun 2017,2017,Jun.17,AL,5,1,,,,,
2017,Jun.17,MN,5,1,MN_Jun 2017,2017,Jun.17,MN,5,1,,,,,
2017,Jun.17,KY,5,1,KY_Jun 2017,2017,Jun.17,KY,5,1,,,,,
2017,May.17,CA,4,12,CA_May 2017,2017,May.17,CA,4,12,,,,,
2017,May.17,MI,4,3,MI_May 2017,2017,May.17,MI,4,3,,,,,
2017,May.17,LA,4,2,LA_May 2017,2017,May.17,LA,4,2,,,,,
2017,May.17,KS,4,1,KS_May 2017,2017,May.17,KS,4,1,,,,,
2017,May.17,WI,4,1,WI_May 2017,2017,May.17,WI,4,1,,,,,
2017,May.17,NJ,4,3,NJ_May 2017,2017,May.17,NJ,4,3,,,,,
2017,May.17,TX,4,13,TX_May 2017,2017,May.17,TX,4,13,,,,,
2017,May.17,NC,4,3,NC_May 2017,2017,May.17,NC,4,3,,,,,
2017,May.17,MA,4,3,MA_May 2017,2017,May.17,MA,4,3,,,,,
2017,May.17,MO,4,2,MO_May 2017,2017,May.17,MO,4,2,,,,,
2017,May.17,GA,4,5,GA_May 2017,2017,May.17,GA,4,5,,,,,
